"ANSWER","CATEGORY","CORRECTS","DIFFICULTY","ID","NEGS","RATING","SCORE","SIZE"
"pompey the great","18","0","7","7875","0","1380.0","350.0","4"
"tang dynasty","18","0","7","7876","0","1380.0","350.0","4"
"ronald reagan","18","0","7","7877","0","1380.0","350.0","4"
"kiev","18","0","7","7878","0","1380.0","350.0","4"
"el salvador","18","0","7","7879","0","1380.0","350.0","4"
"diocletian","18","0","7","7880","0","1380.0","350.0","4"
"crimean war","18","0","7","7881","0","1380.0","350.0","4"
"oda nobunaga","18","0","7","7882","0","1380.0","350.0","4"
"ferdinand marcos","18","0","7","7883","0","1380.0","350.0","4"
"east germany","18","0","7","7884","0","1380.0","350.0","4"
"lord palmerston","18","0","7","7885","0","1380.0","350.0","4"
"mark antony","18","0","7","7886","0","1380.0","350.0","4"
"frederick the great","18","0","7","7887","0","1380.0","350.0","4"
"chartism","18","0","7","7888","0","1380.0","350.0","4"
"philip","18","0","7","7889","0","1380.0","350.0","4"
"tokugawa shogunate","18","0","7","7890","0","1380.0","350.0","4"
"byzantine empire","18","0","7","7891","0","1380.0","350.0","4"
"republic of nicaragua","18","0","7","7892","0","1380.0","350.0","4"
"argentina","18","0","7","7893","0","1385.0","280.0","3"
"indonesia","18","0","7","7894","0","1385.0","280.0","3"
"battle of sedan","18","0","7","7895","0","1385.0","280.0","3"
"madagascar","18","0","7","7896","0","1385.0","280.0","3"
"republic of south africa","18","0","7","7897","0","1385.0","280.0","3"
"poland","18","0","7","7898","0","1385.0","280.0","3"
"georgia","18","0","7","7899","0","1385.0","280.0","3"
"charles de gaulle","18","0","7","7900","0","1385.0","280.0","3"
"mali empire","18","0","7","7901","0","1385.0","280.0","3"
"italy","18","0","7","7902","0","1385.0","280.0","3"
"battle of lake erie","18","0","7","7903","0","1385.0","280.0","3"
"james ii of england","18","0","7","7904","0","1385.0","280.0","3"
"republic of the philippines","18","0","7","7905","0","1385.0","280.0","3"
"louis ix","18","0","7","7906","0","1385.0","280.0","3"
"carthage","18","0","7","7907","0","1385.0","280.0","3"
"william","18","0","7","7908","0","1385.0","280.0","3"
"thutmose iii","18","0","7","7909","0","1385.0","280.0","3"
"japan","18","0","7","7910","0","1385.0","280.0","3"
"atlanta","18","0","7","7911","0","1385.0","280.0","3"
"daniel webster","18","0","7","7912","0","1385.0","280.0","3"
"pennsylvania","18","0","7","7913","0","1385.0","280.0","3"
"council of constance","18","0","7","7914","0","1385.0","280.0","3"
"ku klux klan","18","0","7","7915","0","1385.0","280.0","3"
"leon trotsky","18","0","7","7916","0","1385.0","280.0","3"
"labour party","18","0","7","7917","0","1385.0","280.0","3"
"oliver cromwell","18","0","7","7918","0","1385.0","280.0","3"
"new zealand","18","0","7","7919","0","1385.0","280.0","3"
"council of trent","18","0","7","7920","0","1385.0","280.0","3"
"huldrych zwingli","18","0","7","7921","0","1385.0","280.0","3"
"australia","18","0","7","7922","0","1385.0","280.0","3"
"finland","18","0","7","7923","0","1385.0","280.0","3"
"samuel houston","18","0","7","7924","0","1385.0","280.0","3"
"cuba","18","0","7","7925","0","1385.0","280.0","3"
"republic of cuba","18","0","7","7926","0","1385.0","280.0","3"
"republic of poland","18","0","7","7927","0","1385.0","280.0","3"
"battle of yorktown","18","0","7","7928","0","1385.0","280.0","3"
"albania","18","0","7","7929","0","1385.0","280.0","3"
"romulus","18","0","7","7930","0","1385.0","280.0","3"
"genghis khan","18","0","7","7931","0","1385.0","280.0","3"
"taiwan","18","0","7","7932","0","1385.0","280.0","3"
"democratic republic of the congo","18","0","7","7933","0","1385.0","280.0","3"
"hungarian revolution of 1956","18","0","7","7934","0","1385.0","280.0","3"
"solidarity","18","0","7","7935","0","1385.0","280.0","3"
"ethiopia","18","0","7","7936","0","1385.0","280.0","3"
"warren gamaliel harding","18","0","7","7937","0","1385.0","280.0","3"
"shanghai","18","0","7","7938","0","1385.0","280.0","3"
"south africa","18","0","7","7939","0","1385.0","280.0","3"
"henry iv","18","0","7","7940","0","1385.0","280.0","3"
"battle of agincourt","18","0","7","7941","0","1385.0","280.0","3"
"france","18","0","7","7942","0","1385.0","280.0","3"
"teutonic knights","18","0","7","7943","0","1385.0","280.0","3"
"decembrist revolt","18","0","7","7944","0","1385.0","280.0","3"
"battle of marathon","18","0","7","7945","0","1385.0","280.0","3"
"south korea","18","0","7","7946","0","1385.0","280.0","3"
"edmund andros","18","0","7","7947","0","1385.0","280.0","3"
"ali ibn abi talib","18","0","7","7948","0","1385.0","280.0","3"
"bonaparte","18","0","7","7949","0","1385.0","280.0","3"
"prague spring","18","0","7","7950","0","1385.0","280.0","3"
"paris commune","18","0","7","7951","0","1385.0","280.0","3"
"treaty of brest-litovsk","18","0","7","7952","0","1385.0","280.0","3"
"algeria","18","0","7","7953","0","1385.0","280.0","3"
"republic of albania","18","0","7","7954","0","1385.0","280.0","3"
"venice","18","0","7","7955","0","1385.0","280.0","3"
"hartford convention","18","0","7","7956","0","1385.0","280.0","3"
"atahualpa","18","0","7","7957","0","1385.0","280.0","3"
"robert walpole","18","0","7","7958","0","1385.0","280.0","3"
"vandals","18","0","7","7959","0","1385.0","280.0","3"
"war of the spanish succession","18","0","7","7960","0","1385.0","280.0","3"
"first crusade","18","0","7","7961","0","1385.0","280.0","3"
"john quincy adams","18","0","7","7962","0","1385.0","280.0","3"
"spanish civil war","18","0","7","7963","0","1385.0","280.0","3"
"malta","18","0","7","7964","0","1385.0","280.0","3"
"six-day war","18","0","7","7965","0","1385.0","280.0","3"
"taiping rebellion","18","0","7","7966","0","1385.0","280.0","3"
"justinian i","18","0","7","7967","0","1385.0","280.0","3"
"trajan","18","0","7","7968","0","1385.0","280.0","3"
"demosthenes","18","0","7","7969","0","1385.0","280.0","3"
"naples","18","0","7","7970","0","1385.0","280.0","3"
"etruscans","18","0","7","7971","0","1385.0","280.0","3"
"cyprus","18","0","7","7972","0","1385.0","280.0","3"
"fourth crusade","18","0","7","7973","0","1385.0","280.0","3"
"maria theresa","18","0","7","7974","0","1385.0","280.0","3"
"edward ii","18","0","7","7975","0","1385.0","280.0","3"
"horace greeley","18","0","7","7976","0","1385.0","280.0","3"
"oxford","18","0","7","7977","0","1385.0","280.0","3"
"song dynasty","18","0","7","7978","0","1385.0","280.0","3"
"house of vasa","18","0","7","7979","0","1385.0","280.0","3"
"nicholas i","18","0","7","7980","0","1385.0","280.0","3"
"khmer empire","18","0","7","7981","0","1385.0","280.0","3"
"otto the great","18","0","7","7982","0","1385.0","280.0","3"
"william lyon mackenzie king","18","0","7","7983","0","1385.0","280.0","3"
"qin dynasty","18","0","7","7984","0","1385.0","280.0","3"
"fatimid dynasty","18","0","7","7985","0","1385.0","280.0","3"
"louis xi","18","0","7","7986","0","1385.0","280.0","3"
"william the silent","18","0","7","7987","0","1385.0","280.0","3"
"macedonia","18","0","7","7988","0","1385.0","280.0","3"
"coxey's army","18","0","7","7989","0","1385.0","280.0","3"
"leonid ilich brezhnev","18","0","7","7990","0","1385.0","280.0","3"
"sarajevo","18","0","7","7991","0","1385.0","280.0","3"
"olympic games","18","0","7","7992","0","1385.0","280.0","3"
"michael collins","18","0","7","7993","0","1385.0","280.0","3"
"charles martel","18","0","7","7994","0","1385.0","280.0","3"
"ngo dinh diem","18","0","7","7995","0","1385.0","280.0","3"
"kievan rus","18","0","7","7996","0","1385.0","280.0","3"
"republic of singapore","18","0","7","7997","0","1385.0","280.0","3"
"battle of verdun","18","0","7","7998","0","1385.0","280.0","3"
"socialist republic of vietnam","18","0","7","7999","0","1385.0","280.0","3"
"haiti","18","0","7","8000","0","1385.0","280.0","3"
"second punic war","18","0","7","8001","0","1385.0","280.0","3"
"battle of plassey","18","0","7","8002","0","1385.0","280.0","3"
"cecil rhodes","18","0","7","8003","0","1385.0","280.0","3"
"julius kambarage nyerere","18","0","7","8004","0","1385.0","280.0","3"
"geneva","18","0","7","8005","0","1385.0","280.0","3"
"battle of blenheim","18","0","7","8006","0","1385.0","280.0","3"
"john knox","18","0","7","8007","0","1385.0","280.0","3"
"the federalist papers","18","0","7","8008","0","1385.0","280.0","3"
"william mckinley","18","0","7","8009","0","1390.0","210.0","2"
"mao zedong","18","0","7","8010","0","1390.0","210.0","2"
"second anglo-boer war","18","0","7","8011","0","1390.0","210.0","2"
"uranium","18","0","7","8012","0","1390.0","210.0","2"
"california gold rush","18","0","7","8013","0","1390.0","210.0","2"
"russia","18","0","7","8014","0","1390.0","210.0","2"
"belgium","18","0","7","8015","0","1390.0","210.0","2"
"gran chaco war","18","0","7","8016","0","1390.0","210.0","2"
"jerusalem","18","0","7","8017","0","1390.0","210.0","2"
"australian aborigines","18","0","7","8018","0","1390.0","210.0","2"
"heian period","18","0","7","8019","0","1390.0","210.0","2"
"philip iv","18","0","7","8020","0","1390.0","210.0","2"
"stephen","18","0","7","8021","0","1390.0","210.0","2"
"deng xiaoping","18","0","7","8022","0","1390.0","210.0","2"
"louis the pious","18","0","7","8023","0","1390.0","210.0","2"
"fiorello laguardia","18","0","7","8024","0","1390.0","210.0","2"
"nullification","18","0","7","8025","0","1390.0","210.0","2"
"napoleon bonaparte","18","0","7","8026","0","1390.0","210.0","2"
"wisconsin","18","0","7","8027","0","1390.0","210.0","2"
"third crusade","18","0","7","8028","0","1390.0","210.0","2"
"cotton","18","0","7","8029","0","1390.0","210.0","2"
"illinois","18","0","7","8030","0","1390.0","210.0","2"
"alfred the great","18","0","7","8031","0","1390.0","210.0","2"
"rockefeller","18","0","7","8032","0","1390.0","210.0","2"
"luddites","18","0","7","8033","0","1390.0","210.0","2"
"time of troubles","18","0","7","8034","0","1390.0","210.0","2"
"germany","18","0","7","8035","0","1390.0","210.0","2"
"tobacco","18","0","7","8036","0","1390.0","210.0","2"
"ravenna","18","0","7","8037","0","1390.0","210.0","2"
"pyrrhus of epirus","18","0","7","8038","0","1390.0","210.0","2"
"marcus tullius cicero","18","0","7","8039","0","1390.0","210.0","2"
"salt","18","0","7","8040","0","1390.0","210.0","2"
"federative republic of brazil","18","0","7","8041","0","1390.0","210.0","2"
"hong kong","18","0","7","8042","0","1390.0","210.0","2"
"menelik ii","18","0","7","8043","0","1390.0","210.0","2"
"rhodes","18","0","7","8044","0","1390.0","210.0","2"
"battle of shiloh","18","0","7","8045","0","1390.0","210.0","2"
"republic of india","18","0","7","8046","0","1390.0","210.0","2"
"mayor of chicago","18","0","7","8047","0","1390.0","210.0","2"
"ukraine","18","0","7","8048","0","1390.0","210.0","2"
"irish potato famine","18","0","7","8049","0","1390.0","210.0","2"
"battle of new orleans","18","0","7","8050","0","1390.0","210.0","2"
"kansas","18","0","7","8051","0","1390.0","210.0","2"
"maine","18","0","7","8052","0","1390.0","210.0","2"
"john adams","18","0","7","8053","0","1390.0","210.0","2"
"charles sumner","18","0","7","8054","0","1390.0","210.0","2"
"constantinople","18","0","7","8055","0","1390.0","210.0","2"
"edinburgh","18","0","7","8056","0","1390.0","210.0","2"
"arkansas","18","0","7","8057","0","1390.0","210.0","2"
"utah","18","0","7","8058","0","1390.0","210.0","2"
"aaron burr","18","0","7","8059","0","1390.0","210.0","2"
"kenya","18","0","7","8060","0","1390.0","210.0","2"
"capetian dynasty","18","0","7","8061","0","1390.0","210.0","2"
"china","18","0","7","8062","0","1390.0","210.0","2"
"kublai khan","18","0","7","8063","0","1390.0","210.0","2"
"rutherford birchard hayes","18","0","7","8064","0","1390.0","210.0","2"
"attila the hun","18","0","7","8065","0","1390.0","210.0","2"
"ming dynasty","18","0","7","8066","0","1390.0","210.0","2"
"battle of manzikert","18","0","7","8067","0","1390.0","210.0","2"
"james","18","0","7","8068","0","1390.0","210.0","2"
"uganda","18","0","7","8069","0","1390.0","210.0","2"
"chandragupta maurya","18","0","7","8070","0","1390.0","210.0","2"
"huguenots","18","0","7","8071","0","1390.0","210.0","2"
"lebanon","18","0","7","8072","0","1390.0","210.0","2"
"denmark","18","0","7","8073","0","1390.0","210.0","2"
"brazil","18","0","7","8074","0","1390.0","210.0","2"
"francois-dominique toussaint l'ouverture","18","0","7","8075","0","1390.0","210.0","2"
"silvio berlusconi","18","0","7","8076","0","1390.0","210.0","2"
"pri","18","0","7","8077","0","1390.0","210.0","2"
"republic of kenya","18","0","7","8078","0","1390.0","210.0","2"
"war of the austrian succession","18","0","7","8079","0","1390.0","210.0","2"
"thirty years' war","18","0","7","8080","0","1390.0","210.0","2"
"children","18","0","7","8081","0","1390.0","210.0","2"
"velvet revolution","18","0","7","8082","0","1390.0","210.0","2"
"helots","18","0","7","8083","0","1390.0","210.0","2"
"christian","18","0","7","8084","0","1390.0","210.0","2"
"sir john major","18","0","7","8085","0","1390.0","210.0","2"
"charlemagne","18","0","7","8086","0","1390.0","210.0","2"
"canada","18","0","7","8087","0","1390.0","210.0","2"
"baltimore","18","0","7","8088","0","1390.0","210.0","2"
"haymarket square riot","18","0","7","8089","0","1390.0","210.0","2"
"federal republic of germany","18","0","7","8090","0","1390.0","210.0","2"
"ireland","18","0","7","8091","0","1390.0","210.0","2"
"simon bolivar","18","0","7","8092","0","1390.0","210.0","2"
"republic of texas","18","0","7","8093","0","1390.0","210.0","2"
"sri lanka","18","0","7","8094","0","1390.0","210.0","2"
"congress of vienna","18","0","7","8095","0","1390.0","210.0","2"
"mongols","18","0","7","8096","0","1390.0","210.0","2"
"benjamin disraeli","18","0","7","8097","0","1390.0","210.0","2"
"edward","18","0","7","8098","0","1390.0","210.0","2"
"catherine the great","18","0","7","8099","0","1390.0","210.0","2"
"martin van buren","18","0","7","8100","0","1390.0","210.0","2"
"kulturkampf","18","0","7","8101","0","1390.0","210.0","2"
"zanzibar","18","0","7","8102","0","1390.0","210.0","2"
"munich massacre","18","0","7","8103","0","1390.0","210.0","2"
"dutch east india company","18","0","7","8104","0","1390.0","210.0","2"
"gregory","18","0","7","8105","0","1390.0","210.0","2"
"mayans","18","0","7","8106","0","1390.0","210.0","2"
"ulysses s. grant","18","0","7","8107","0","1390.0","210.0","2"
"czechoslovakia","18","0","7","8108","0","1390.0","210.0","2"
"barbary wars","18","0","7","8109","0","1390.0","210.0","2"
"john","18","0","7","8110","0","1390.0","210.0","2"
"gaul","18","0","7","8111","0","1390.0","210.0","2"
"martin luther","18","0","7","8112","0","1390.0","210.0","2"
"federal democratic republic of ethiopia","18","0","7","8113","0","1390.0","210.0","2"
"republic of uganda","18","0","7","8114","0","1390.0","210.0","2"
"king of thailand","18","0","7","8115","0","1390.0","210.0","2"
"damascus","18","0","7","8116","0","1390.0","210.0","2"
"gupta empire","18","0","7","8117","0","1390.0","210.0","2"
"getulio dornelles vargas","18","0","7","8118","0","1390.0","210.0","2"
"hanseatic league","18","0","7","8119","0","1390.0","210.0","2"
"my lai massacre","18","0","7","8120","0","1390.0","210.0","2"
"the sun","18","0","7","8121","0","1390.0","210.0","2"
"jews","18","0","7","8122","0","1390.0","210.0","2"
"benito juarez","18","0","7","8123","0","1390.0","210.0","2"
"hawaii","18","0","7","8124","0","1390.0","210.0","2"
"cyrus the great","18","0","7","8125","0","1390.0","210.0","2"
"pius","18","0","7","8126","0","1390.0","210.0","2"
"sitting bull","18","0","7","8127","0","1390.0","210.0","2"
"cleisthenes","18","0","7","8128","0","1390.0","210.0","2"
"october crisis","18","0","7","8129","0","1390.0","210.0","2"
"toledo","18","0","7","8130","0","1390.0","210.0","2"
"republic of angola","18","0","7","8131","0","1390.0","210.0","2"
"theodoric the great","18","0","7","8132","0","1390.0","210.0","2"
"iran-contra affair","18","0","7","8133","0","1390.0","210.0","2"
"john jay","18","0","7","8134","0","1390.0","210.0","2"
"ashanti empire","18","0","7","8135","0","1390.0","210.0","2"
"david ben-gurion","18","0","7","8136","0","1390.0","210.0","2"
"roger brooke taney","18","0","7","8137","0","1390.0","210.0","2"
"caesar vespasianus augustus","18","0","7","8138","0","1390.0","210.0","2"
"black sea","18","0","7","8139","0","1390.0","210.0","2"
"united kingdom","18","0","7","8140","0","1390.0","210.0","2"
"sweden","18","0","7","8141","0","1390.0","210.0","2"
"baghdad","18","0","7","8142","0","1390.0","210.0","2"
"aragon","18","0","7","8143","0","1390.0","210.0","2"
"weimar republic","18","0","7","8144","0","1390.0","210.0","2"
"war of the three henrys","18","0","7","8145","0","1390.0","210.0","2"
"nigeria","18","0","7","8146","0","1390.0","210.0","2"
"han dynasty","18","0","7","8147","0","1390.0","210.0","2"
"gandhi","18","0","7","8148","0","1390.0","210.0","2"
"neville chamberlain","18","0","7","8149","0","1390.0","210.0","2"
"federal reserve act","18","0","7","8150","0","1390.0","210.0","2"
"chile","18","0","7","8151","0","1390.0","210.0","2"
"pontiac","18","0","7","8152","0","1390.0","210.0","2"
